V101,StateName
303360260,New York
303360262,Colorado
303360264,Kansas
303360275,Michigan
303360276,Texas
303360277,West Virginia
303360289,California
303360291,New York
303360296,New Jersey
303360299,Missouri
303360300,Indiana
303360305,Washington
303360315,California
303360323,Ohio
303360325,Nevada
303360336,Arkansas
303360338,New York
303360343,New Jersey
303360344,New York
303360351,Missouri
303360357,South Carolina
303360361,Arkansas
303360364,Georgia
303360387,Wisconsin
303360389,Tennessee
303360393,Nevada
303360398,Illinois
303360400,California
303360402,Idaho
303360408,Wisconsin
303360415,California
303360419,California
303360423,Minnesota
303360424,Washington
303360437,Kansas
303360439,New York
303360449,Pennsylvania
303360455,Alabama
303360588,Colorado
303360635,California
303360793,Georgia
303360846,North Carolina
303360873,New Mexico
303360899,New York
303360929,Nevada
303360962,Ohio
303361010,New Hampshire
303361065,Pennsylvania
303361071,California
303361102,Georgia
303361109,Oklahoma
303361129,Georgia
303361159,California
303361233,Ohio
303361284,District of Columbia
303361305,Florida
303361423,California
303361475,Tennessee
303361515,California
303361742,Ohio
303361874,Minnesota
303361997,Wisconsin
303362200,Texas
303362203,New Jersey
303362227,West Virginia
303362394,North Dakota
303362420,Tennessee
303362468,North Carolina
303362499,Virginia
303362584,Kentucky
303362770,Nevada
303362844,Virginia
303362849,New Jersey
303362879,Alabama
303363049,Georgia
303363135,New Jersey
303363200,Illinois
303363375,California
303363376,Ohio
303363377,California
303363382,Texas
303363401,Pennsylvania
303363408,Massachusetts
303363413,New Jersey
303363422,Texas
303363431,New York
303363436,Pennsylvania
303363441,Utah
303363442,California
303363448,Michigan
303363456,South Carolina
303363462,Virginia
303363466,Texas
303363468,Illinois
303363474,Connecticut
303363476,California
303363480,Massachusetts
303363482,Pennsylvania
303363488,New Jersey
303363492,California
303363494,Ohio
303363506,Pennsylvania
303363508,Louisiana
303363510,Texas
303363513,Massachusetts
303363523,Texas
303363526,California
303363529,New Jersey
303363535,North Carolina
303363544,Oregon
303363547,Nevada
303363550,New Jersey
303363555,North Carolina
303363558,Kentucky
303363560,Wisconsin
303363569,Connecticut
303363576,Tennessee
303363577,Texas
303363582,Indiana
303363605,New York
303363613,North Carolina
303363623,Virginia
303363627,Florida
303363630,Pennsylvania
303363631,Georgia
303363635,New Jersey
303363639,Texas
303363648,Indiana
303363649,Illinois
303363658,California
303363664,California
303363666,Massachusetts
303363668,Massachusetts
303363678,Delaware
303363681,Florida
303363682,Virginia
303363692,Texas
303363695,New York
303363702,Texas
303363707,Texas
303363719,Wisconsin
303363727,Kentucky
303363729,Arizona
303363730,Virginia
303363734,Tennessee
303363739,Washington
303363740,Colorado
303363746,Georgia
303363758,Georgia
303363762,California
303363781,Pennsylvania
303363786,Indiana
303363794,Louisiana
303363801,California
303363804,Florida
303363816,Louisiana
303363826,Texas
303363833,Michigan
303363847,California
303363852,Minnesota
303363854,Indiana
303363861,Michigan
303363873,Louisiana
303363874,Massachusetts
303363889,Arizona
303363890,New York
303363896,Illinois
303363909,Mississippi
303363912,Ohio
303363919,South Dakota
303363920,Connecticut
303363924,New York
303363931,Florida
303363938,Utah
303363939,New Mexico
303363943,Tennessee
303363946,Kentucky
303363952,North Carolina
303363953,Maryland
303363957,Wisconsin
303363958,Texas
303363961,Pennsylvania
303363964,North Carolina
303363970,Oregon
303363971,Maryland
303363979,California
303363980,Illinois
303363981,Illinois
303363983,Ohio
303363987,Florida
303363989,Indiana
303363992,Pennsylvania
303363997,Pennsylvania
303364004,Wisconsin
303364008,California
303364009,New York
303364010,California
303364015,Louisiana
303364019,Alabama
303364020,Indiana
303364024,Georgia
303364025,Michigan
303364029,Pennsylvania
303364030,Georgia
303364036,California
303364038,Indiana
303364044,North Carolina
303364057,New York
303364060,Arkansas
303364067,Pennsylvania
303364071,California
303364073,Wisconsin
303364083,Illinois
303364092,South Carolina
303364101,Texas
303364102,New York
303364104,Michigan
303364105,Texas
303364111,South Carolina
303364117,Pennsylvania
303364120,California
303364122,North Dakota
303364123,Virginia
303364124,Florida
303364129,New Jersey
303364132,Ohio
303364135,New York
303364139,Alabama
303364141,Texas
303364142,Virginia
303364144,California
303364146,Virginia
303364150,Louisiana
303364209,Michigan
303364226,Florida
303364241,Arizona
303364262,New Jersey
303364300,Pennsylvania
303364530,Georgia
303364564,Alabama
303364623,California
303364706,New York
303364777,Iowa
303364856,Nevada
303364978,Kansas
303365146,Tennessee
303365259,Maine
303365393,Wisconsin
303365532,Texas
303365629,Nebraska
303365641,New Jersey
303365658,Pennsylvania
303365659,Wisconsin
303365729,Tennessee
303365788,Arkansas
303365794,North Carolina
303366096,New Hampshire
303366135,Texas
303366405,Georgia
303366713,Pennsylvania
303366978,New York
303366980,New Jersey
303366982,Georgia
303366992,Florida
303366996,New York
303367001,Illinois
303367002,Michigan
303367018,North Carolina
303367019,Oklahoma
303367020,Minnesota
303367027,Idaho
303367039,Pennsylvania
303367045,Illinois
303367046,New Jersey
303367050,Kentucky
303367055,Florida
303367056,New Jersey
303367064,Pennsylvania
303367065,Arkansas
303367071,Arkansas
303367075,New York
303367087,Wisconsin
303367090,Georgia
303367091,Pennsylvania
303367093,Tennessee
303367109,Alabama
303367112,Florida
303367114,Kentucky
303367117,North Dakota
303367125,Alabama
303367132,Florida
303367133,Virginia
303367136,California
303367141,South Carolina
303367152,California
303367157,California
303367158,Pennsylvania
303367169,California
303367174,Texas
303367176,New Jersey
303367177,Pennsylvania
303367186,Delaware
303367191,Virginia
303367195,Florida
303367197,Washington
303367199,Ohio
303367202,Georgia
303367203,California
303367207,Illinois
303367215,Maryland
303367220,Pennsylvania
303367233,New Mexico
303367239,New York
303367241,New York
303367255,Virginia
303367259,Illinois
303367263,California
303367279,California
303367281,Texas
303367284,Maryland
303367297,Colorado
303367300,California
303367302,Illinois
303367308,Pennsylvania
303367309,Indiana
303367310,Iowa
303367315,California
303367320,Michigan
303367324,California
303367325,Minnesota
303367339,South Carolina
303367340,Ohio
303367353,Texas
303367360,Florida
303367362,South Dakota
303367363,Pennsylvania
303367375,Arkansas
303367377,California
303367379,Tennessee
303367380,North Carolina
303367401,California
303367403,Oregon
303367412,New York
303367419,Georgia
303367422,California
303367424,Texas
303367432,Utah
303367434,New Jersey
303367442,Ohio
303367446,Illinois
303367456,Texas
303367459,New York
303367467,New Jersey
303367471,Florida
303367472,Missouri
303367474,Virginia
303367478,Washington
303367486,Tennessee
303367492,Pennsylvania
303367495,Florida
303367497,Wisconsin
303367507,South Carolina
303367516,Utah
303367518,California
303367519,Missouri
303367526,Virginia
303367531,California
303367533,Mississippi
303367536,Arizona
303367553,Indiana
303367561,Washington
303367570,California
303367577,New York
303367603,Pennsylvania
303367614,Texas
303367616,Florida
303367620,Virginia
303367624,California
303367627,Georgia
303367645,Ohio
303367647,California
303367654,Ohio
303367656,Connecticut
303367660,Idaho
303367665,Michigan
303367666,Missouri
303367672,Texas
303367674,South Carolina
303367675,Texas
303367677,Utah
303367687,California
303367688,Missouri
303367694,New York
303367695,Alabama
303367696,Florida
303367697,Pennsylvania
303367700,California
303367709,Kentucky
303367715,New York
303367723,Illinois
303367725,Arkansas
303367732,Illinois
303367733,New Jersey
303367734,Georgia
303367741,Louisiana
303367743,Pennsylvania
303367754,New Jersey
303367757,Arkansas
303367762,New Jersey
303367764,New York
303367765,Texas
303367768,Mississippi
303367775,Wisconsin
303367779,Indiana
303367782,Kansas
303367783,Kentucky
303367849,Missouri
303367869,Michigan
303367874,Florida
303367896,Alabama
303367931,New Jersey
303367938,Wisconsin
303368087,Iowa
303368106,Connecticut
303368126,Washington
303368152,Pennsylvania
303368294,Oregon
303368470,Michigan
303368764,Illinois
303368850,Maine
303368935,Alaska
303368999,Nevada
303369157,Pennsylvania
303369176,California
303369182,Oklahoma
303369194,Missouri
303369311,Minnesota
303369313,Ohio
303369346,Texas
303369367,Pennsylvania
303369369,Illinois
303369383,Texas
303369470,Wisconsin
303369471,Illinois
303369503,Oklahoma
303369643,California
303369652,West Virginia
303370059,Missouri
303370064,Illinois
303370065,Florida
303370068,Ohio
303370072,Nebraska
303370146,Texas
303370159,New York
303370171,Virginia
303370191,Utah
303370243,Kentucky
303370257,New York
303370334,Massachusetts
303370472,Texas
303370555,Florida
303370562,Georgia
303370567,Utah
303370573,California
303370575,Indiana
303370578,Georgia
303370580,Georgia
303370594,Texas
303370598,Wisconsin
303370620,Maryland
303370622,Minnesota
303370626,Florida
303370631,New York
303370638,Wisconsin
303370639,Massachusetts
303370642,Arizona
303370647,New York
303370659,Texas
303370660,Texas
303370662,Utah
303370665,New York
303370666,Wisconsin
303370680,New Jersey
303370681,Texas
303370687,New Jersey
303370692,North Carolina
303370693,Arizona
303370696,New York
303370698,Iowa
303370701,North Carolina
303370702,Michigan
303370716,Florida
303370738,Michigan
303370744,Minnesota
303370747,Missouri
303370757,Ohio
303370759,Michigan
303370761,Florida
303370763,California
303370764,California
303370770,Illinois
303370788,Arkansas
303370791,Indiana
303370793,Kansas
303370795,Illinois
303370806,Florida
303370812,Michigan
303370813,Missouri
303370820,Pennsylvania
303370824,Virginia
303370831,Florida
303370837,North Carolina
303370839,Connecticut
303370841,Massachusetts
303370842,Tennessee
303370843,Oregon
303370844,Washington
303370854,Ohio
303370863,Texas
303370886,Illinois
303370889,California
303370890,Ohio
303370891,California
303370893,Pennsylvania
303370895,North Carolina
303370896,Mississippi
303370903,North Carolina
303370910,California
303370911,Wisconsin
303370915,Massachusetts
303370920,Michigan
303370921,Maryland
303370922,Wisconsin
303370923,Texas
303370931,Virginia
303370932,Michigan
303370941,Maryland
303370949,California
303370963,Wisconsin
303370965,Oregon
303370984,New York
303370986,North Carolina
303370990,Ohio
303370993,California
303370994,Kentucky
303371006,Michigan
303371007,Illinois
303371008,Florida
303371013,California
303371015,Massachusetts
303371020,Tennessee
303371025,Virginia
303371036,North Carolina
303371048,Illinois
303371050,South Carolina
303371055,Missouri
303371056,Wisconsin
303371058,California
303371060,Texas
303371073,Wisconsin
303371074,Washington
303371082,North Carolina
303371084,New York
303371104,Colorado
303371108,Oregon
303371109,Pennsylvania
303371116,California
303371117,Pennsylvania
303371123,Washington
303371136,Missouri
303371138,Michigan
303371140,North Carolina
303371141,Georgia
303371142,California
303371148,Oregon
303371151,Pennsylvania
303371155,Alabama
303371160,Oregon
303371163,Pennsylvania
303371175,New York
303371184,Arkansas
303371185,Texas
303371192,Virginia
303371198,Ohio
303371202,Tennessee
303371213,Wisconsin
303371224,California
303371232,California
303371244,Michigan
303371245,New Jersey
303371246,Florida
303371247,Ohio
303371252,Virginia
303371265,New York
303371267,Oklahoma
303371274,Florida
303371281,Texas
303371287,Virginia
303371288,California
303371295,Wisconsin
303371298,Connecticut
303371304,Texas
303371314,Pennsylvania
303371318,California
303371329,Texas
303371334,Nevada
303371335,Texas
303371365,California
303371412,Florida
303371488,Georgia
303371536,Oregon
303371564,Oregon
303371710,Georgia
303371838,Texas
303371861,Florida
303371887,Florida
303371946,Tennessee
303372287,Hawaii
303372526,Hawaii
303372530,New York
303372572,Ohio
303372729,Illinois
303372742,North Carolina
303372858,Florida
303372925,Georgia
303372942,Oklahoma
303373182,California
303373485,Nebraska
303374098,Florida
303374101,North Carolina
303374105,California
303374108,Nevada
303374120,Pennsylvania
303374125,Florida
303374127,Minnesota
303374142,Florida
303374151,California
303374156,Alabama
303374159,Florida
303374168,Michigan
303374184,Texas
303374189,Ohio
303374191,Wisconsin
303374198,Indiana
303374200,California
303374210,Oregon
303374213,New York
303374215,California
303374216,Georgia
303374232,Idaho
303374236,California
303374238,Illinois
303374239,Michigan
303374241,Florida
303374248,Michigan
303374255,Massachusetts
303374256,Ohio
303374261,New Jersey
303374263,Oregon
303374266,Arkansas
303374272,California
303374274,Wisconsin
303374276,Oregon
303374278,Washington
303374280,Iowa
303374284,Utah
303374286,Maine
303374295,Pennsylvania
303374296,Texas
303374301,Pennsylvania
303374311,Pennsylvania
303374315,Indiana
303374319,Michigan
303374320,Pennsylvania
303374321,Ohio
303374324,Nevada
303374333,Kansas
303374338,New York
303374352,Texas
303374354,New Jersey
303374363,North Carolina
303374371,Michigan
303374382,California
303374387,Oregon
303374392,Florida
303374394,Louisiana
303374405,California
303374411,New York
303374412,California
303374420,Texas
303374427,California
303374429,Wisconsin
303374431,Georgia
303374435,Massachusetts
303374440,California
303374448,Florida
303374456,Massachusetts
303374457,Louisiana
303374466,Delaware
303374470,Ohio
303374471,New Jersey
303374472,Indiana
303374489,Alabama
303374496,Texas
303374500,Pennsylvania
303374508,Pennsylvania
303374518,Virginia
303374519,Arizona
303374522,Texas
303374537,Georgia
303374554,Oregon
303374558,Minnesota
303374572,Colorado
303374575,Minnesota
303374581,Illinois
303374587,Ohio
303374588,Oklahoma
303374589,Illinois
303374592,Florida
303374593,California
303374598,Wyoming
303374600,California
303374603,Pennsylvania
303374618,Georgia
303374622,New York
303374624,Illinois
303374645,Georgia
303374647,California
303374648,Iowa
303374652,Massachusetts
303374657,Maryland
303374659,California
303374661,New York
303374662,Maryland
303374670,Ohio
303374676,Ohio
303374677,Tennessee
303374678,Florida
303374682,Pennsylvania
303374685,Ohio
303374689,Texas
303374694,Texas
303374701,District of Columbia
303374704,Washington
303374710,Texas
303374713,California
303374719,North Dakota
303374726,California
303374740,Pennsylvania
303374744,Virginia
303374754,Texas
303374755,Washington
303374759,Michigan
303374776,New York
303374783,Texas
303374856,Tennessee
303374911,California
303374925,New York
303374932,Texas
303374971,Texas
303375119,Tennessee
303375184,Georgia
303375193,Colorado
303375271,Maryland
303375611,Idaho
303375627,Michigan
303375629,Arkansas
303375655,Virginia
303375778,Tennessee
303375835,Florida
303375989,Arizona
303376031,Virginia
303376147,Indiana
303376159,Oregon
303376221,Ohio
303376233,Rhode Island
303376267,Michigan
303376290,Ohio
303376355,Louisiana
303376356,Pennsylvania
303376865,Ohio
303376974,Pennsylvania
303377097,Minnesota
303377105,California
303377179,California
303377261,Minnesota
303377270,Texas
303377569,California
303377585,Maryland
303377596,Indiana
303377597,Florida
303377598,Missouri
303377608,Colorado
303377611,Florida
303377618,Texas
303377620,Arizona
303377623,New York
303377626,Virginia
303377635,Missouri
303377654,Massachusetts
303377658,Indiana
303377667,Washington
303377672,Arizona
303377676,Pennsylvania
303377682,Florida
303377688,South Carolina
303377689,Michigan
303377697,Georgia
303377698,Utah
303377715,Maryland
303377718,New Jersey
303377732,Michigan
303377742,West Virginia
303377754,Louisiana
303377755,North Dakota
303377758,Tennessee
303377764,Utah
303377766,Rhode Island
303377770,Connecticut
303377773,Florida
303377777,Illinois
303377782,Massachusetts
303377784,Texas
303377786,Louisiana
303377788,Florida
303377789,Washington
303377807,Washington
303377808,California
303377810,Illinois
303377828,Florida
303377836,Utah
303377837,Minnesota
303377850,California
303377851,Texas
303377861,Arkansas
303377863,Arizona
303377874,Florida
303377880,Minnesota
303377881,Alabama
303377884,Illinois
303377887,New Jersey
303377890,Mississippi
303377899,Florida
303377904,North Carolina
303377911,Washington
303377917,Texas
303377919,Ohio
303377925,Louisiana
303377936,Texas
303377938,New Hampshire
303377959,North Carolina
303377961,Georgia
303377965,Massachusetts
303377967,Florida
303377969,Minnesota
303377971,Oklahoma
303377976,Ohio
303377977,California
303377990,California
303377992,Texas
303377994,Texas
303377997,Indiana
303377999,Texas
303378002,New York
303378017,Virginia
303378026,Illinois
303378027,Michigan
303378028,South Carolina
303378033,Washington
303378037,Kentucky
303378046,Iowa
303378055,California
303378061,Maine
303378066,Virginia
303378068,California
303378070,Oregon
303378073,Texas
303378075,Louisiana
303378079,Ohio
303378080,Minnesota
303378090,New York
303378091,Illinois
303378097,North Carolina
303378099,Alaska
303378105,Virginia
303378111,New York
303378124,Texas
303378127,Oklahoma
303378135,New Jersey
303378138,California
303378142,Kansas
303378144,Minnesota
303378147,Illinois
303378151,Pennsylvania
303378154,Florida
303378156,Oregon
303378164,Louisiana
303378174,Texas
303378179,Texas
303378182,Florida
303378189,Ohio
303378192,California
303378196,Illinois
303378200,Pennsylvania
303378202,Hawaii
303378204,Wyoming
303378205,Texas
303378206,Illinois
303378208,Illinois
303378211,Wisconsin
303378214,California
303378225,Missouri
303378227,North Dakota
303378235,Indiana
303378240,Tennessee
303378247,New Jersey
303378249,Texas
303378251,Oregon
303378253,New Jersey
303378261,California
303378264,Maine
303378270,California
303378272,California
303378275,Washington
303378276,California
303378302,Oklahoma
303378651,Virginia
303378685,Michigan
303378741,Pennsylvania
303378758,Oregon
303378967,Florida
303379024,Tennessee
303379092,Illinois
303379154,California
303379295,Massachusetts
303379633,Georgia
303379766,Virginia
303379796,North Carolina
303379821,Kentucky
303379871,Ohio
303379884,Indiana
303379892,Georgia
303380225,North Carolina
303380377,Georgia
303380468,Indiana
303380471,Arizona
303380517,New York
303380652,California
303380702,Utah
303380827,California
303381003,California
303381010,North Carolina
303381025,California
303381028,Texas
303381031,New York
303381035,California
303381038,Oregon
303381039,Pennsylvania
303381051,California
303381053,Illinois
303381056,Pennsylvania
303381057,Texas
303381059,North Carolina
303381074,Pennsylvania
303381075,Minnesota
303381080,Wisconsin
303381102,Michigan
303381109,Georgia
303381110,New York
303381114,Florida
303381115,Texas
303381116,North Carolina
303381120,Indiana
303381123,Florida
303381128,Hawaii
303381129,Texas
303381134,Illinois
303381144,Florida
303381146,Iowa
303381156,New Hampshire
303381159,New York
303381161,Pennsylvania
303381170,California
303381173,New York
303381175,Mississippi
303381183,New York
303381194,Pennsylvania
303381204,Washington
303381205,Minnesota
303381226,Ohio
303381228,Oregon
303381231,New Jersey
303381235,Massachusetts
303381256,New Mexico
303381257,Kansas
303381258,Oregon
303381264,California
303381269,Tennessee
303381272,California
303381273,South Carolina
303381278,Texas
303381281,North Carolina
303381287,California
303381309,Wisconsin
303381319,Ohio
303381334,Oklahoma
303381342,Illinois
303381355,Nevada
303381367,North Carolina
303381369,Louisiana
303381371,Virginia
303381375,Texas
303381377,Oregon
303381384,Wisconsin
303381385,Virginia
303381388,Mississippi
303381399,California
303381402,Minnesota
303381407,Louisiana
303381409,Tennessee
303381420,California
303381422,California
303381434,Virginia
303381436,California
303381445,Texas
303381450,Michigan
303381467,Kansas
303381468,Texas
303381471,Washington
303381474,Hawaii
303381476,Texas
303381477,Louisiana
303381499,Pennsylvania
303381511,Arizona
303381517,California
303381518,Florida
303381523,New York
303381529,Massachusetts
303381530,Maryland
303381540,Colorado
303381547,Arizona
303381552,Wisconsin
303381556,New York
303381579,Washington
303381582,Oregon
303381584,Texas
303381587,Tennessee
303381594,Arizona
303381609,Minnesota
303381635,North Carolina
303381713,Indiana
303381746,Michigan
303381864,Florida
303381873,Florida
303381877,California
303381886,Wisconsin
303381928,Michigan
303381970,Ohio
303382033,California
303382059,Ohio
303382065,Colorado
303382109,Texas
303382119,California
303382240,Georgia
303382251,Michigan
303382324,Colorado
303382329,California
303382515,Illinois
303382590,New York
303382617,Illinois
303382806,Virginia
303382845,New York
303382884,North Carolina
303382917,Michigan
303382955,Georgia
303383031,Oregon
303383072,Pennsylvania
303383080,Mississippi
303383106,Pennsylvania
303383565,California
303383976,Pennsylvania
303384195,Louisiana
303384201,Nevada
303384209,Texas
303384211,California
303384222,New York
303384231,Pennsylvania
303384232,Florida
303384244,Illinois
303384248,Minnesota
303384260,Nevada
303384261,Ohio
303384266,Rhode Island
303384277,Massachusetts
303384283,California
303384304,California
303384305,Georgia
303384312,Illinois
303384316,Tennessee
303384320,Kansas
303384325,Tennessee
303384328,Pennsylvania
303384329,Illinois
303384337,Texas
303384339,Illinois
303384341,Virginia
303384358,Texas
303384359,Arkansas
303384362,Nevada
303384367,Washington
303384368,Rhode Island
303384381,Montana
303384384,Illinois
303384386,Illinois
303384389,Florida
303384401,Arizona
303384403,California
303384405,North Dakota
303384407,New York
303384408,Wisconsin
303384409,Kentucky
303384417,Texas
303384419,Georgia
303384425,California
303384426,Arizona
303384432,Louisiana
303384433,Texas
303384446,Idaho
303384450,Pennsylvania
303384457,Oregon
303384461,Colorado
303384472,North Carolina
303384476,Pennsylvania
303384480,California
303384482,Massachusetts
303384486,Colorado
303384493,South Carolina
303384497,New Jersey
303384503,Michigan
303384508,Florida
303384530,California
303384531,Oregon
303384536,New York
303384540,Arizona
303384545,Illinois
303384551,Colorado
303384552,California
303384557,Illinois
303384561,Kentucky
303384579,Washington
303384583,California
303384586,Texas
303384589,Ohio
303384605,Washington
303384618,Florida
303384640,Missouri
303384649,Florida
303384653,Tennessee
303384655,Hawaii
303384656,Alabama
303384664,Ohio
303384676,California
303384679,South Carolina
303384686,Ohio
303384698,California
303384703,Florida
303384715,Nevada
303384716,California
303384744,California
303384752,Kentucky
303384822,New Jersey
303384846,Texas
303385098,South Carolina
303385181,New Jersey
303385237,California
303385246,Oklahoma
303385255,North Carolina
303385257,Arizona
303385333,Missouri
303385374,Oregon
303385409,Texas
303385462,Indiana
303385495,Texas
303385542,Arizona
303385717,Ohio
303385738,New York
303385929,Arkansas
303385950,Alabama
303386004,Texas
303386071,Virginia
303386082,Arizona
303386098,New York
303386166,Texas
303386198,Kentucky
303386201,Pennsylvania
303386388,Michigan
303386453,Illinois
303386641,Georgia
303386686,Pennsylvania
303386947,Maryland
303386998,Texas
303387024,Illinois
303387257,California
303387300,Idaho
303387304,New Jersey
303387315,Kansas
303387318,Missouri
303387320,Utah
303387321,Illinois
303387329,Delaware
303387333,New York
303387334,Indiana
303387336,New York
303387337,Utah
303387342,Texas
303387345,South Carolina
303387348,Georgia
303387364,Texas
303387366,Ohio
303387375,Florida
303387385,New York
303387396,Washington
303387400,Ohio
303387401,California
303387412,Oklahoma
303387414,Georgia
303387415,Florida
303387421,California
303387433,North Carolina
303387436,Idaho
303387445,Michigan
303387449,Pennsylvania
303387452,Ohio
303387464,Kentucky
303387469,Louisiana
303387480,Illinois
303387485,Wisconsin
303387488,Texas
303387507,New Jersey
303387523,Alabama
303387532,Wisconsin
303387535,Arizona
303387541,Texas
303387542,Minnesota
303387548,Idaho
303387553,Alabama
303387556,Indiana
303387568,Florida
303387589,New Hampshire
303387597,Missouri
303387610,New Jersey
303387614,Missouri
303387616,Michigan
303387623,Maryland
303387633,New Jersey
303387673,California
303387686,California
303387691,California
303387696,West Virginia
303387706,New York
303387710,Illinois
303387714,New York
303387715,Arizona
303387741,California
303387743,Oklahoma
303387746,California
303387750,California
303387755,Hawaii
303387760,Pennsylvania
303387787,Michigan
303387813,Wisconsin
303387814,Maryland
303387904,Virginia
303387927,Hawaii
303388210,Michigan
303388775,Florida
303388795,West Virginia
303388853,District of Columbia
303388957,Oregon
303388962,Texas
303389001,Nevada
303389071,Ohio
303389228,Illinois
303389247,South Carolina
303389278,California
303389479,Arkansas
303389740,Florida
303389793,New York
303389807,Texas
303389813,Texas
303389854,Michigan
303390153,Colorado
303390162,Indiana
303390163,Texas
303390178,Massachusetts
303390191,Mississippi
303390195,Pennsylvania
303390199,Georgia
303390200,Missouri
303390208,New York
303390223,Colorado
303390224,Washington
303390249,Washington
303390273,Maryland
303390276,Montana
303390294,Tennessee
303390295,North Carolina
303390296,Michigan
303390297,Illinois
303390300,Maryland
303390303,California
303390306,California
303390330,Connecticut
303390343,Massachusetts
303390360,New York
303390367,Louisiana
303390371,Texas
303390376,Alabama
303390379,Massachusetts
303390383,Pennsylvania
303390397,Washington
303390401,Massachusetts
303390405,California
303390424,Washington
303390425,Arkansas
303390431,South Carolina
303390449,Georgia
303390451,Indiana
303390452,Ohio
303390453,California
303390454,North Carolina
303390470,North Carolina
303390474,Louisiana
303390475,California
303390489,Louisiana
303390502,Georgia
303390526,West Virginia
303390531,Tennessee
303390540,New York
303390549,Illinois
303390562,California
303390565,Ohio
303390567,Indiana
303390568,Arizona
303390572,California
303390576,Iowa
303390581,Missouri
303390590,Iowa
303390592,California
303390601,Georgia
303390604,California
303390612,California
303390706,North Carolina
303390754,South Carolina
303390798,Texas
303390877,California
303390957,North Carolina
303391029,Arizona
303391366,Wisconsin
303391512,Florida
303391513,Texas
303391557,Tennessee
303391571,New York
303391663,Mississippi
303391693,Texas
303391734,Texas
303391776,Pennsylvania
303392261,California
303392351,Florida
303392538,Maryland
303392628,California
303392668,Pennsylvania
303392757,Massachusetts
303392984,New York
303392992,Ohio
303392997,Texas
303393002,California
303393009,Oregon
303393014,South Dakota
303393031,Oregon
303393049,Florida
303393072,California
303393091,Arizona
303393099,Nevada
303393137,Oregon
303393147,California
303393148,North Carolina
303393151,Massachusetts
303393155,New Mexico
303393176,Mississippi
303393180,Arizona
303393187,Tennessee
303393190,Wisconsin
303393199,Maryland
303393204,Texas
303393228,North Carolina
303393236,New Mexico
303393248,Florida
303393253,New York
303393255,Missouri
303393258,New York
303393275,New York
303393276,Wisconsin
303393288,Louisiana
303393294,Virginia
303393305,California
303393315,California
303393322,Utah
303393324,Missouri
303393333,Texas
303393334,Texas
303393341,California
303393350,Arizona
303393358,Washington
303393371,Missouri
303393407,California
303393480,Pennsylvania
303393508,Louisiana
303393770,Oklahoma
303393772,Georgia
303394018,Texas
303394025,New York
303394067,California
303394388,Oklahoma
303394418,Texas
303394475,Ohio
303394807,Oregon
303395169,Montana
303395206,Texas
303395223,Virginia
303395298,Pennsylvania
303395305,Iowa
303395680,Texas
303395757,California
303395760,California
303395762,California
303395764,Texas
303395776,Mississippi
303395798,Texas
303395799,Illinois
303395808,Arkansas
303395818,Tennessee
303395825,Maryland
303395845,Colorado
303396000,North Carolina
303396026,Virginia
303396028,California
303396084,New York
303396097,Texas
303396157,Kentucky
303396174,Arizona
303396206,Massachusetts
303396217,New York
303396224,Texas
303396234,Texas
303396245,Oklahoma
303396249,Florida
303396328,Missouri
303396348,Arizona
303396351,California
303396358,Hawaii
303396371,California
303396375,Oregon
303396402,Wisconsin
303396409,Illinois
303396419,Washington
303396422,Texas
303396426,Tennessee
303396432,California
303396441,North Dakota
303396452,Alabama
303396484,New York
303396489,Alabama
303396497,Texas
303396498,California
303396499,Alabama
303396502,California
303396511,Illinois
303396673,Pennsylvania
303396719,Texas
303396859,Idaho
303397144,Illinois
303397716,Georgia
303397720,Florida
303398435,California
303398436,Texas
303398443,Texas
303398926,Texas
303398927,Indiana
303398933,Oregon
303398941,California
303398944,California
303398959,Alabama
303398970,North Carolina
303398978,California
303398984,Kentucky
303399009,Minnesota
303399020,Oklahoma
303399026,Michigan
303399030,Kentucky
303399044,Virginia
303399055,Texas
303399073,Oregon
303399079,California
303399086,Colorado
303399094,Illinois
303399109,California
303399113,California
303399114,Tennessee
303399119,Florida
303399120,Arizona
303399128,Massachusetts
303399134,Washington
303399139,California
303399140,Colorado
303399141,New Jersey
303399144,Oregon
303399159,Illinois
303399166,Louisiana
303399167,California
303399168,California
303399169,California
303399175,California
303399177,California
303399182,Minnesota
303399185,California
303399186,Indiana
303399193,California
303399196,Arizona
303399199,Ohio
303399227,California
303399241,California
303399253,Arizona
303399470,New York
303399528,New York
303400042,New Jersey
303400097,Connecticut
303400135,Wisconsin
303400443,Florida
303401065,New York
303401655,Texas
303401656,Texas
303401662,California
303401667,Delaware
303401672,Nevada
303401707,Ohio
303401714,Tennessee
303401719,Tennessee
303401726,New Jersey
303401727,California
303401738,Indiana
303401744,New York
303401748,Utah
303401767,Ohio
303401769,California
303401787,Michigan
303401796,Arizona
303401797,Colorado
303401846,California
303401852,Maine
303401855,New York
303401870,Wisconsin
303401873,Virginia
303401901,Ohio
303401907,California
303401930,California
303401932,New York
303401948,Georgia
303401959,Michigan
303401972,Oklahoma
303401979,Texas
303401980,California
303401984,Texas
303402144,Minnesota
303402564,New York
303402615,Ohio
303402808,Virginia
303402825,Michigan
303402864,Ohio
303402935,New Jersey
303402955,Maine
303402957,Tennessee
303402992,New Jersey
303403018,Wisconsin
303403772,Oregon
303403838,Washington
303404367,North Carolina
303404402,California
